rm;titulo;id_projeto;projeto;tipo_rm;is_backlog
20620;Relação materiais comprados pela Compesa - Ajuda a Edvaldo;3;Alpha;Atendimento;0
20621;[PSA IPOJUCA] Inclusão do qvw na rotina automática - Módulo Comercial;38;BI Desenvolvimento;Atendimento;0
20622;[PSA IPOJUCA] Ajustes de aplicação;38;BI Desenvolvimento;Atendimento;0
20623;Erro controle orçamentário compras pelo Plano de Aplicação;3;Alpha;Atendimento;0
20624;PARAMETRIZAÇÃO DE TRAMITAÇÃO;17;GSAN;Atendimento;0
20625;Comando BRK;17;GSAN;Atendimento;0
20626;[COMERCIAL] Verificar número de economias ativas residenciais de água e esgoto - Abril/2018;38;BI Desenvolvimento;Correções;0
20627;Desenvolvimento-RM18599: Funcionalidades Complementares ao Processo;17;GSAN;Desenvolvimento;0
20628;Criar botão "Consultar Imóvel" na tela de "Manter RA";17;GSAN;Evolutiva;0
20629;Criar botão "Consultar RA" na tela de "Manter OS";17;GSAN;Evolutiva;0
20630;Gerar Query com os devedores em dia;17;GSAN;Atendimento;0
20631;Averbações no processo de atualização cadastral que não estão ficando registrado o validador que liberou;17;GSAN;Corretiva;0
20632;Ajustar os servidores do GIS com a nova conexão ao banco GSAN-PRODUÇÂO;77;GIS Compesa;Atendimento;0
20633;Criar novo usuário do ALPHA;3;Alpha;Atendimento;0
20634;Criar novo usuário do ALPHA;3;Alpha;Atendimento;0
20635;lentidao do gsan;17;GSAN;Atendimento;0
20636;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20637;Melhoria da gestão Juscompesa-GGR;13;JUSCOMPESA;Atendimento;0
20638;Disponibilização de Material Carrymap;77;GIS Compesa;Atendimento;0
20639;Sprint 201806-01 - Reuniões de Monitoramento;67;Gerencial GSC;Atendimento;0
20640;Possibilitar gerar roteiro de cadastro a partir do roteiro do GSANEOS;17;GSAN;Evolutiva;0
20641;PROCESSO 2 - FATURAR GRUPO FATURAMENTO;17;GSAN;Atendimento;0
20642;Ajuste do SIG contas a pagar;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20643;Fluxo de Caixa: Inclusão das receitas;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20644;Alteração do Cálculo no Boletim de Medição da Empresa Cifra;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20645;Atualizar query VALOR FATURADO GOV. DE PERNAMBUCO ADMINISTRAÇÃO DIRETA;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20646;RELTORIO DOS IMÓVEIS LOC. 341 SETOR 719 QUADRAS 110 E 125 REF AO IMÓVEIS MARIO GOUVEIA;17;GSAN;Atendimento;0
20647;Levantar junto ao IFS custo do complemento da customização Revisão de PA;3;Alpha;Atendimento;0
20648;Alteração no Processo de Atualização Cadastral - Fiscalização;17;GSAN;Evolutiva;0
20649;Problema na recepção do Roteiro Localidade Serra Talhada, Setor 836;17;GSAN;Corretiva;0
20650;Criação de Situação Especial de Faturamento :: Case Arena de Pernambuco;17;GSAN;Evolutiva;0
20651;Erro na remoção de imóveis do Pré-Gsan - matrículas 8542023 e 8465517;17;GSAN;Corretiva;0
20652;Exportação de Dados do Imóvel;17;GSAN;Atendimento;0
20653;Reativar matrícula 106004492;17;GSAN;Atendimento;0
20654;Problema na averbação de usuário pessoa jurídica pelo processo de atualização cadastral;17;GSAN;Corretiva;0
20655;Exportação de Histórico de Faturamento;17;GSAN;Atendimento;0
20656;Adicionar  a ligação join os novos campos;77;GIS Compesa;Atendimento;0
20657;Colocar o esgoto para Factivel -   Lot. Vale Dourado;17;GSAN;Atendimento;0
20658;Criar novo usuário ALPHA;3;Alpha;Atendimento;0
20659;Corrigir erros no GABI;39;GABI;Atendimento;0
20660;Criação da tela: Aquisições de Bens;64;SCL- Sistema Controle Licitações;Atendimento;0
20661;BM Petrolina - Informações para análise - medição e faturamento;17;GSAN;Atendimento;0
20662;PROCESSO 256 - ENVIO DE EMAIL DA CONTA PARA O CLIENTE;17;GSAN;Atendimento;0
20663;Levantamento de OS de Hidrômetro;17;GSAN;Atendimento;0
20664;Executar query de Retificações e Cancelamentos;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20665;TRAMITAÇÃO DE UNIDADE;17;GSAN;Atendimento;0
20667;SCRIPT DE PRODUÇÃO PARA CONSULTA DO COLLECTOR;77;GIS Compesa;Atendimento;0
20668;Vincular XML ao IDNF - URGENTE!!! (DECISION);3;Alpha;Atendimento;0
20669;Query de imóveis cortados que foram religados- janeiro a maio 2018;17;GSAN;Atendimento;0
20670;composição contas a receber abril 2018;17;GSAN;Atendimento;0
20671;Ajustar perfil;3;Alpha;Atendimento;0
20672;QUERY REGISTRO DE ATENDIMENTO COMERCIAL PENDENTE;17;GSAN;Atendimento;0
20673;Juscompesa - Módulo GGR;13;JUSCOMPESA;Atendimento;0
20674;Contrato de Fornecedor CT.OS. 14.6.315;3;Alpha;Atendimento;0
20675;INCONSISTENCIA: IMPRESSAO EM CAMPO DE FATURA DE IMOVEL CORPORATIVO;17;GSAN;Atendimento;0
20676;Processo 341-  PROCESSOS PARA EXECUCAO DIARIA;17;GSAN;Atendimento;0
20677;criação de novo usuário;3;Alpha;Atendimento;0
20678;Comando BRK 1425;17;GSAN;Atendimento;0
20679;Aviso de corte atualização;17;GSAN;Atendimento;0
20680;VERIFICAR FATURA EM DEBITO AUTOMATCO QUE DEIXOU DE SER IMPRESSA EM CAMPO;17;GSAN;Atendimento;0
20681;Calendário de abastecimento;77;GIS Compesa;Atendimento;0
20682;Erro de sistema;17;GSAN;Atendimento;0
20683;Listagem dos códigos das unidades do GSAN;17;GSAN;Atendimento;0
20684;RETIRAR CODIGO 42 - 23308290;17;GSAN;Atendimento;0
20685;RELATÓRIO FATURAS EM ABERTO;38;BI Desenvolvimento;Atendimento;0
20686;MATRÍCULAS RELIGADAS À REVELIA (QUANTIDADE DE FATURAS);17;GSAN;Evolutiva;0
20687;GERAÇÃO DE QUERIE - ATRIBUTOS DE CADASTRO NÃO PREENCHIDOS;17;GSAN;Atendimento;0
20688;Publicações e Compromissos para Processos - Inativados;13;JUSCOMPESA;Atendimento;0
20689;Permissão para o colaborador JOSE FRANCISCO DE ARRUDA NETO;17;GSAN;Atendimento;0
20690;Erro - R.A reativado quando alterado perde o dado do R.A da reativação;17;GSAN;Corretiva;0
20691;Processo 109 -  GER. ULTIMO DIA MES REFERENCIA;17;GSAN;Atendimento;0
20692;GERAR DADOS PARA LEITURA - GRUPO 09;17;GSAN;Atendimento;0
20693;Erro ao gerar DE/PARA;3;Alpha;Atendimento;0
20694;MUDANÇA DE HORARIO;28;SIC - Sist. Integrados Compesa;Atendimento;0
20695;Prescrição de fatura;17;GSAN;Atendimento;0
20696;PROBLEMA AO CONFIRMA OC;3;Alpha;Atendimento;0
20697;BM Petrolina - Informações para análise;17;GSAN;Atendimento;0
20698;Solicitamos alteração no GSAN AC;17;GSAN;Atendimento;0
20699;Problema no Alpha;3;Alpha;Atendimento;0
20700;ERRO GSAN;17;GSAN;Corretiva;0
20701;Modificar usuário cadastro no IMEI;17;GSAN;Atendimento;0
20702;CRIAR NOVO MOTIVO DE SITUAÇÃO ESPECIAL DE FATURAMENTO;17;GSAN;Atendimento;0
20703;Liberação de acesso à Carteira Mário Gouveia;17;GSAN;Atendimento;0
20704;Licenciamento Ambiental - Ajustes no Sistema Informatizado;28;SIC - Sist. Integrados Compesa;Atendimento;0
20705;Acesso ao IFS/Alpha;3;Alpha;Atendimento;0
20706;Nivelamento Técnico :: 5º Aditivo BRK :: Monitoramento Projeto;67;Gerencial GSC;Atendimento;0
20707;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20708;Rejeição - NCM incompleto (M&P);3;Alpha;Atendimento;0
20709;Rejeição - NCM incompleto (DECISION);3;Alpha;Atendimento;0
20710;Rejeição - NCM incompleto (AC POWER);3;Alpha;Atendimento;0
20711;Rejeição - NCM incompleto (FERGAVI);3;Alpha;Atendimento;0
20712;Erro importação FIT (KSB);3;Alpha;Atendimento;0
20713;Acesso ao GSAN;17;GSAN;Atendimento;0
20714;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20715;Dificuldades em fazer medição de contrato;3;Alpha;Atendimento;0
20716;Acesso a conta movimento;3;Alpha;Atendimento;0
20717;SIC - Aprovação de Colaborador;28;SIC - Sist. Integrados Compesa;Atendimento;0
20718;DESENVOLVIMENTO NO SIPLAN DE MÓDULO COM INDICADORES ESTRATÉGICOS, SETORIAIS E GERENCIAIS;60;SIPLAN - Sistema Planejamento;Evoluções e Novos Projetos;0
20719;Ajustes no boletim de medição do contrato de petrolina;17;GSAN;Evolutiva;0
20720;Inclusão de campo em BI GSAN;38;BI Desenvolvimento;Atendimento;0
20721;Envio de e-mail automático nas tramitações de RA's;17;GSAN;Atendimento;0
20722;Criação de Perfil de usuário GSAN;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20723;Criar um perfil de usuário de GSAN;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20724;Correções no modelo de representação do calendário público;77;GIS Compesa;Atendimento;0
20725;Valor solicitar os valores arrecadados de água dos imóveis contidos na Carteira Varejo nas arrecadações 03, 04 e 05/2018, conforme modelo em anexo.;17;GSAN;Atendimento;0
20726;Funcionalidade de Conta Fixa;17;GSAN;Corretiva;0
20727;Cliente descumpre benefício da RD 12/2016;17;GSAN;Atendimento;0
20728;VERIFICAR DIVERGENCIA ENTRE A LEITURA INFORMADA E A LEITURA FATURADA NO IMOVEL 54241836;17;GSAN;Atendimento;0
20729;FATURA NAO IMPRESSA NA SIMULTANEA - 107639858;17;GSAN;Atendimento;0
20730;Gateway de Pagamentos On-Line :: Revisão do Anexo I do Edital;67;Gerencial GSC;Atendimento;0
20731;BM Petrolina - Informações para análise - medição e faturamento;17;GSAN;Atendimento;0
20732;PROCESSO 341 - PROCESSOS PARA EXECUCAO DIARIA;17;GSAN;Atendimento;0
20733;VERIFICAR COBRANCA DE DESPESA DE ENDEREÇO ALTERNATIVO - 54021879;17;GSAN;Atendimento;0
20734;Acesso GSAN;17;GSAN;Atendimento;0
20735;Info Servive - Pagamentos diversos - Erro carga de dados;3;Alpha;Atendimento;0
20736;Agenda Telefônica não atualizada com SIC;28;SIC - Sist. Integrados Compesa;Correções;0
20737;Vincular XML ao IDNF (BORTOLINI);3;Alpha;Atendimento;0
20738;clientes da categoria comercial que são água bruta;17;GSAN;Atendimento;0
20739;Quary de débitos das Prefeituras;17;GSAN;Atendimento;0
20740;Complemento de informação em planilha;17;GSAN;Atendimento;0
20741;habilitar serviços na caixa da RS para GSANEOS;17;GSAN;Atendimento;0
20742;Contas parceladas após o início contrato devem ser pegas para a empresa contratada;17;GSAN;Evolutiva;0
20743;Correção - Quantidade de RA's;38;BI Desenvolvimento;Atendimento;0
20744;Desbloqueio de acesso.;17;GSAN;Atendimento;0
20745;Inserir valor das premissas de corte de Janeiro;39;GABI;Atendimento;0
20746;Processo 2 - FATURAR GRUPO FATURAMENTO GR-9;17;GSAN;Atendimento;0
20747;Criar simbologia para logradouros que não batem com os dados do GSAN e para ligações perdidas com o endereço errado segundo vizinhos;77;GIS Compesa;Atendimento;0
20748;Alteração do ambiente de validação da equipe da comercial;77;GIS Compesa;Atendimento;0
20749;Instalação do ArcMAP nos PCs da comercial;77;GIS Compesa;Atendimento;0
20750;Treinamento da equipe;77;GIS Compesa;Atendimento;0
20751;Criação das versões do BD Versionado;77;GIS Compesa;Atendimento;0
20752;Criação do fluxo de devolução de dados editados no GISCOMP para o GSAN.;77;GIS Compesa;Atendimento;0
20753;Processo 341-  PROCESSOS PARA EXECUCAO DIARIA;17;GSAN;Corretiva;0
20754;Correção dos valores do SNIS para o Dashboard do CT;77;GIS Compesa;Atendimento;0
20755;Erro - Incluindo O.S de unidade/tipo serviço diferente da unidade de equipe/tipo serviço pertinente ao contrato GMR;17;GSAN;Corretiva;0
20756;Erro Alteração Tipo Documento;72;Controle de Normas;Atendimento;0
20757;PROCESSO 190 - GER. RESUMO DIARIO NEGATIVACAO PARTE 2;17;GSAN;Atendimento;0
20758;Alteração no Pré-GSAN -Editar: Nome do Cliente, CPF e Data de Nascimento;17;GSAN;Evolutiva;0
20759;Processo 341-  PROCESSOS PARA EXECUCAO DIARIA;17;GSAN;Atendimento;0
20761;Modificar recepção cadastro para receber e-mail do campo;17;GSAN;Corretiva;0
20762;Incluir campo email GsanAc;17;GSAN;Corretiva;0
20763;PLANILHA OPERACIONAL - gsan (padrão) VW_ESGOTO_ESTADO_FOZ | Problemas no retorno da informação de Ciclo 01/01/2016 à 23/01/2017;17;GSAN;Atendimento;0
20764;aplicar dicionário do delivery CPSA20180523-01;3;Alpha;Atendimento;0
20765;Alteração do Relatório do Totalizador de OS's por Tipo Manut;3;Alpha;Atendimento;0
20766;Reativar matrícula 23653796;17;GSAN;Atendimento;0
20767;Geração de arquivo no formato Shapefile;77;GIS Compesa;Atendimento;0
20768;Erro ao CRIAR ORDEM DE COMPRA;3;Alpha;Atendimento;0
20769;Ajuste data tarifa;17;GSAN;Atendimento;0
20770;Processo 341 -  6Gerar arquivos cobranca para DataCob (Lock);17;GSAN;Corretiva;0
20771;Extração de dados para a Assessoria de Planejamento Operacional;77;GIS Compesa;Atendimento;0
20772;Sistema Gabi;39;GABI;Atendimento;0
20773;Processo 2 - FATURAR GRUPO FATURAMENTO GR-11;17;GSAN;Atendimento;0
20774;VOLUME CONSUMIDO DE MAIO;17;GSAN;Atendimento;0
20775;erro tela parcelamento;17;GSAN;Atendimento;0
20776;Elaboração de Relatório - CONTRATOS X CENTRO DE CUSTO;3;Alpha;Atendimento;0
20777;Inclusão de RM e RC na consulta "Custo Geral OS - Consulta";3;Alpha;Atendimento;0
20778;Processo 341-  PROCESSOS PARA EXECUCAO DIARIA;17;GSAN;Corretiva;0
20779;Criar camada "LOGRADOUROS UNIFICADOS" para publicação no GISCOMP;77;GIS Compesa;Atendimento;0
20780;Finalizar DASHBOARD de ações gerenciais;77;GIS Compesa;Atendimento;0
20781;Configuração do AD Compesa no novo portal do ambiente federado de FMIGUELINO;77;GIS Compesa;Atendimento;0
20782;Alteração do layout da fatura;17;GSAN;Atendimento;0
20783;Identificar ações de obras nos dados do GISMR;77;GIS Compesa;Atendimento;0
20784;Trocar LINK do gis operação por LINK do GIS ESQUEMÁTICO;77;GIS Compesa;Atendimento;0
20786;Remoção do GIS MANUTENÇÃO DE REDES DE ESGOTO do portal GISCOMP até segunda ordem;77;GIS Compesa;Atendimento;0
20787;Gsan Online 192.168.1.67;17;GSAN;Atendimento;0
20788;Criar informação de incremento e decremento de ATIVOS no GISCOMP;77;GIS Compesa;Atendimento;0
20789;Criar DASHBOARD com valores de Incremento e Decremento em relação ao mês anterior;77;GIS Compesa;Atendimento;0
20790;Criar camada sinalizando os clientes que mudaram de situação nos últimos 3 meses.;77;GIS Compesa;Atendimento;0
20791;Validação do funcionamento da aplicação de gestão de manobras;77;GIS Compesa;Atendimento;0
20792;parcelamento;17;GSAN;Atendimento;0
20793;NÃO CONSIGO IMPRIMIR BOLETIM DE MEDIÇÃO;3;Alpha;Atendimento;0
20794;Desbloqueio de acesso.;17;GSAN;Atendimento;0
20795;Cadastramento de Nova Unidade Organizacional - Finalidade Uso interno (processos automatizados do GSAN);17;GSAN;Atendimento;0
