rm;id_projeto;projeto;tipo_rm;situacao_atual;situacao_inicial;situacao_final;transicao;criacao_rm;updated_on;is_backlog
19611;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-03-13 13:35:55;2018-02-23 14:50:49;2018-03-13 13:35:55;0
19612;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-28 14:39:35;2018-02-23 14:52:32;2018-02-28 14:52:46;0
19612;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-28 14:51:01;2018-02-23 14:52:32;2018-02-28 14:52:46;0
19612;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-28 14:52:46;2018-02-23 14:52:32;2018-02-28 14:52:46;0
19613;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;Concluída;Registrada;Em análise;2018-02-23 16:22:00;2018-02-23 14:53:18;2018-04-09 10:43:19;0
19613;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;Concluída;Em análise;Iniciada;2018-02-23 16:47:52;2018-02-23 14:53:18;2018-04-09 10:43:19;0
19613;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;Concluída;Iniciada;Homologação Solicitante;2018-02-26 09:31:52;2018-02-23 14:53:18;2018-04-09 10:43:19;0
19613;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;Concluída;Homologação Solicitante;Concluída;2018-04-09 10:43:19;2018-02-23 14:53:18;2018-04-09 10:43:19;0
19614;17;GSAN;Evolutiva;Homologada;Registrada;Em análise;2018-05-04 13:42:42;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19614;17;GSAN;Evolutiva;Homologada;Em análise;Analisada;2018-05-04 13:43:13;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19614;17;GSAN;Evolutiva;Homologada;Analisada;Iniciada;2018-05-04 13:43:26;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19614;17;GSAN;Evolutiva;Homologada;Iniciada;Inspeção Qualidade;2018-05-04 13:44:31;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19614;17;GSAN;Evolutiva;Homologada;Inspeção Qualidade;Teste da Mudança;2018-05-08 13:53:50;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19614;17;GSAN;Evolutiva;Homologada;Teste da Mudança;Aguardando Versão;2018-05-11 09:17:11;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19614;17;GSAN;Evolutiva;Homologada;Aguardando Versão;Pronta para Homologação;2018-05-29 14:19:52;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19614;17;GSAN;Evolutiva;Homologada;Pronta para Homologação;Testes de Integração;2018-05-31 11:20:26;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19614;17;GSAN;Evolutiva;Homologada;Testes de Integração;Homologada;2018-05-31 11:20:37;2018-02-23 14:54:14;2018-05-31 11:20:37;0
19615;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-23 16:10:41;2018-02-23 16:10:28;2018-02-23 16:10:59;0
19615;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-23 16:10:50;2018-02-23 16:10:28;2018-02-23 16:10:59;0
19615;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-23 16:10:59;2018-02-23 16:10:28;2018-02-23 16:10:59;0
19616;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-02-26 08:56:06;2018-02-23 16:33:22;2018-03-01 14:28:57;0
19616;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-03-01 14:27:35;2018-02-23 16:33:22;2018-03-01 14:28:57;0
19616;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-03-01 14:28:33;2018-02-23 16:33:22;2018-03-01 14:28:57;0
19616;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-03-01 14:28:57;2018-02-23 16:33:22;2018-03-01 14:28:57;0
19617;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-23 16:40:06;2018-02-23 16:38:20;2018-02-26 09:52:35;0
19617;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-23 16:41:08;2018-02-23 16:38:20;2018-02-26 09:52:35;0
19617;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-26 09:52:35;2018-02-23 16:38:20;2018-02-26 09:52:35;0
19618;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-02-26 09:24:43;2018-02-26 07:57:15;2018-02-26 14:33:55;0
19618;17;GSAN;Atendimento;Homologada;Em análise;Analisada;2018-02-26 09:25:02;2018-02-26 07:57:15;2018-02-26 14:33:55;0
19618;17;GSAN;Atendimento;Homologada;Analisada;Iniciada;2018-02-26 09:25:13;2018-02-26 07:57:15;2018-02-26 14:33:55;0
19618;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-02-26 13:50:30;2018-02-26 07:57:15;2018-02-26 14:33:55;0
19618;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-02-26 14:33:55;2018-02-26 07:57:15;2018-02-26 14:33:55;0
19619;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-27 14:37:01;2018-02-26 08:24:42;2018-02-27 14:37:23;0
19619;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-27 14:37:14;2018-02-26 08:24:42;2018-02-27 14:37:23;0
19619;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-27 14:37:23;2018-02-26 08:24:42;2018-02-27 14:37:23;0
19620;17;GSAN;Corretiva;Teste da Mudança;Registrada;Em análise;2018-04-20 17:08:28;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19620;17;GSAN;Corretiva;Teste da Mudança;Em análise;Aguardando Informação;2018-04-23 14:49:58;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19620;17;GSAN;Corretiva;Teste da Mudança;Aguardando Informação;Informação retornada;2018-04-24 11:27:41;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19620;17;GSAN;Corretiva;Teste da Mudança;Informação retornada;Em análise;2018-07-04 16:41:44;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19620;17;GSAN;Corretiva;Teste da Mudança;Em análise;Iniciada;2018-07-11 14:48:39;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19620;17;GSAN;Corretiva;Teste da Mudança;Iniciada;Em análise;2018-07-18 15:17:31;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19620;17;GSAN;Corretiva;Teste da Mudança;Em análise;Iniciada;2018-07-19 11:01:59;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19620;17;GSAN;Corretiva;Teste da Mudança;Iniciada;Inspeção Qualidade;2018-07-19 11:53:18;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19620;17;GSAN;Corretiva;Teste da Mudança;Inspeção Qualidade;Teste da Mudança;2018-07-20 16:17:37;2018-02-26 08:51:27;2018-07-20 16:17:37;0
19621;75;Audic;Evoluções e Novos Projetos;Iniciada;Registrada;Em análise;2018-03-27 10:08:01;2018-02-26 10:19:00;2018-05-14 10:08:59;0
19621;75;Audic;Evoluções e Novos Projetos;Iniciada;Em análise;Analisada;2018-04-13 09:52:38;2018-02-26 10:19:00;2018-05-14 10:08:59;0
19621;75;Audic;Evoluções e Novos Projetos;Iniciada;Analisada;Iniciada;2018-04-13 09:53:50;2018-02-26 10:19:00;2018-05-14 10:08:59;0
19622;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-02-26 14:06:37;2018-02-26 10:47:01;2018-03-08 11:14:54;0
19622;17;GSAN;Atendimento;Homologada;Em análise;Iniciada;2018-02-26 14:47:13;2018-02-26 10:47:01;2018-03-08 11:14:54;0
19622;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-02-26 14:48:51;2018-02-26 10:47:01;2018-03-08 11:14:54;0
19622;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-03-08 11:14:54;2018-02-26 10:47:01;2018-03-08 11:14:54;0
19623;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-26 15:40:32;2018-02-26 11:35:16;2018-02-26 15:41:32;0
19623;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-26 15:40:41;2018-02-26 11:35:16;2018-02-26 15:41:32;0
19623;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-26 15:41:32;2018-02-26 11:35:16;2018-02-26 15:41:32;0
19624;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-02-26 13:56:53;2018-02-26 11:36:40;2018-02-26 14:04:32;0
19624;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-02-26 13:57:45;2018-02-26 11:36:40;2018-02-26 14:04:32;0
19624;17;GSAN;Atendimento;Concluída;Analisada;Em análise;2018-02-26 13:57:59;2018-02-26 11:36:40;2018-02-26 14:04:32;0
19624;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-02-26 14:03:42;2018-02-26 11:36:40;2018-02-26 14:04:32;0
19624;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-02-26 14:04:03;2018-02-26 11:36:40;2018-02-26 14:04:32;0
19624;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-02-26 14:04:32;2018-02-26 11:36:40;2018-02-26 14:04:32;0
19625;43;Compesa Mobile;Evoluções e Novos Projetos;Registrada;;;;2018-02-26 11:40:39;2018-02-26 11:40:39;0
19626;17;GSAN;Evolutiva;Homologada;Registrada;Em análise;2018-03-09 10:03:08;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Em análise;Aguardando Informação;2018-03-09 10:06:57;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Aguardando Informação;Informação retornada;2018-03-16 15:45:53;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Informação retornada;Em análise;2018-04-04 14:55:12;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Em análise;Aguardando Informação;2018-04-04 14:57:04;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Aguardando Informação;Informação retornada;2018-04-06 16:32:16;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Informação retornada;Em análise;2018-04-10 09:55:14;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Em análise;Aprovar Especificação Usuario;2018-04-10 10:12:43;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Aprovar Especificação Usuario;Especificação Aprovada;2018-04-10 10:13:06;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Especificação Aprovada;Iniciada;2018-04-10 10:13:41;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Iniciada;Inspeção Qualidade;2018-04-30 16:50:11;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Inspeção Qualidade;Teste da Mudança;2018-04-30 16:50:28;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Teste da Mudança;Aguardando Versão;2018-04-30 16:50:50;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Aguardando Versão;Pronta para Homologação;2018-05-04 11:03:30;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Pronta para Homologação;Testes de Integração;2018-05-07 10:12:41;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19626;17;GSAN;Evolutiva;Homologada;Testes de Integração;Homologada;2018-05-07 11:02:15;2018-02-26 13:23:47;2018-05-07 15:51:42;0
19627;17;GSAN;Evolutiva;Registrada;;;;2018-02-26 14:11:29;2018-02-26 14:40:54;0
19628;57;ITC ;Evoluções e Novos Projetos;Homologação Solicitante;Em análise;Aguardando Informação;2018-02-26 14:17:30;2018-02-26 14:16:50;2018-05-14 11:02:22;0
19628;57;ITC ;Evoluções e Novos Projetos;Homologação Solicitante;Aguardando Informação;Informação retornada;2018-03-07 14:10:54;2018-02-26 14:16:50;2018-05-14 11:02:22;0
19628;57;ITC ;Evoluções e Novos Projetos;Homologação Solicitante;Informação retornada;Iniciada;2018-03-07 14:11:22;2018-02-26 14:16:50;2018-05-14 11:02:22;0
19628;57;ITC ;Evoluções e Novos Projetos;Homologação Solicitante;Iniciada;Homologação Solicitante;2018-03-07 16:26:57;2018-02-26 14:16:50;2018-05-14 11:02:22;0
19629;39;GABI;Atendimento;Cancelada;Registrada;Cancelada;2018-02-26 16:18:45;2018-02-26 15:00:37;2018-02-26 16:18:45;0
19630;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-02-26 15:57:10;2018-02-26 15:07:21;2018-02-26 16:48:24;0
19630;17;GSAN;Atendimento;Homologada;Em análise;Iniciada;2018-02-26 15:58:12;2018-02-26 15:07:21;2018-02-26 16:48:24;0
19630;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-02-26 15:58:33;2018-02-26 15:07:21;2018-02-26 16:48:24;0
19630;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-02-26 16:48:24;2018-02-26 15:07:21;2018-02-26 16:48:24;0
19631;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-02-27 10:12:22;2018-02-26 15:56:24;2018-02-27 10:16:24;0
19631;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-02-27 10:14:17;2018-02-26 15:56:24;2018-02-27 10:16:24;0
19631;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-02-27 10:15:15;2018-02-26 15:56:24;2018-02-27 10:16:24;0
19631;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-02-27 10:16:24;2018-02-26 15:56:24;2018-02-27 10:16:24;0
19632;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-02-26 17:01:19;2018-02-26 16:37:38;2018-02-27 10:33:23;0
19632;17;GSAN;Atendimento;Homologada;Em análise;Iniciada;2018-02-26 17:01:52;2018-02-26 16:37:38;2018-02-27 10:33:23;0
19632;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-02-26 17:02:56;2018-02-26 16:37:38;2018-02-27 10:33:23;0
19632;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-02-27 10:33:23;2018-02-26 16:37:38;2018-02-27 10:33:23;0
19633;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-27 08:04:23;2018-02-26 16:49:06;2018-02-27 08:05:19;0
19633;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-27 08:04:33;2018-02-26 16:49:06;2018-02-27 08:05:19;0
19633;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-27 08:05:19;2018-02-26 16:49:06;2018-02-27 08:05:19;0
19634;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-27 15:51:14;2018-02-27 08:27:28;2018-03-01 13:45:22;0
19634;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-28 10:12:00;2018-02-27 08:27:28;2018-03-01 13:45:22;0
19634;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-03-01 13:45:22;2018-02-27 08:27:28;2018-03-01 13:45:22;0
19635;17;GSAN;Corretiva;Concluída;Registrada;Em análise;2018-03-22 09:43:26;2018-02-27 09:06:38;2018-04-04 14:02:24;0
19635;17;GSAN;Corretiva;Concluída;Em análise;Iniciada;2018-03-22 09:46:13;2018-02-27 09:06:38;2018-04-04 14:02:24;0
19635;17;GSAN;Corretiva;Concluída;Iniciada;Inspeção Qualidade;2018-03-22 09:47:16;2018-02-27 09:06:38;2018-04-04 14:02:24;0
19635;17;GSAN;Corretiva;Concluída;Inspeção Qualidade;Teste da Mudança;2018-03-22 09:47:32;2018-02-27 09:06:38;2018-04-04 14:02:24;0
19635;17;GSAN;Corretiva;Concluída;Teste da Mudança;Aguardando Versão;2018-03-22 09:47:46;2018-02-27 09:06:38;2018-04-04 14:02:24;0
19635;17;GSAN;Corretiva;Concluída;Aguardando Versão;Pronta para Homologação;2018-03-28 09:20:43;2018-02-27 09:06:38;2018-04-04 14:02:24;0
19635;17;GSAN;Corretiva;Concluída;Pronta para Homologação;Testes de Integração;2018-04-04 14:02:02;2018-02-27 09:06:38;2018-04-04 14:02:24;0
19635;17;GSAN;Corretiva;Concluída;Testes de Integração;Concluída;2018-04-04 14:02:24;2018-02-27 09:06:38;2018-04-04 14:02:24;0
19636;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-02-27 10:59:33;2018-02-27 10:30:27;2018-02-27 11:02:37;0
19636;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-02-27 11:01:22;2018-02-27 10:30:27;2018-02-27 11:02:37;0
19636;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-02-27 11:01:59;2018-02-27 10:30:27;2018-02-27 11:02:37;0
19636;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-02-27 11:02:37;2018-02-27 10:30:27;2018-02-27 11:02:37;0
19637;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-02-27 10:56:21;2018-02-27 10:32:54;2018-02-27 10:57:58;0
19637;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-02-27 10:56:35;2018-02-27 10:32:54;2018-02-27 10:57:58;0
19637;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-02-27 10:56:46;2018-02-27 10:32:54;2018-02-27 10:57:58;0
19637;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-02-27 10:57:58;2018-02-27 10:32:54;2018-02-27 10:57:58;0
19638;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Registrada;Em análise;2018-02-27 15:19:07;2018-02-27 11:50:15;2018-03-05 16:33:18;0
19638;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Em análise;Analisada;2018-02-27 15:19:24;2018-02-27 11:50:15;2018-03-05 16:33:18;0
19638;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Analisada;Iniciada;2018-02-27 15:19:37;2018-02-27 11:50:15;2018-03-05 16:33:18;0
19638;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-02-28 11:30:04;2018-02-27 11:50:15;2018-03-05 16:33:18;0
19638;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-03-05 16:33:18;2018-02-27 11:50:15;2018-03-05 16:33:18;0
19639;17;GSAN;Evolutiva;Em análise;Registrada;Em análise;2018-02-28 14:30:37;2018-02-27 13:19:14;2018-05-16 11:39:12;0
19640;17;GSAN;Corretiva;Homologada;Registrada;Em análise;2018-02-27 14:42:59;2018-02-27 14:30:37;2018-02-27 16:39:03;0
19640;17;GSAN;Corretiva;Homologada;Em análise;Iniciada;2018-02-27 15:25:30;2018-02-27 14:30:37;2018-02-27 16:39:03;0
19640;17;GSAN;Corretiva;Homologada;Iniciada;Inspeção Qualidade;2018-02-27 15:25:49;2018-02-27 14:30:37;2018-02-27 16:39:03;0
19640;17;GSAN;Corretiva;Homologada;Inspeção Qualidade;Teste da Mudança;2018-02-27 15:25:59;2018-02-27 14:30:37;2018-02-27 16:39:03;0
19640;17;GSAN;Corretiva;Homologada;Teste da Mudança;Aguardando Versão;2018-02-27 15:26:46;2018-02-27 14:30:37;2018-02-27 16:39:03;0
19640;17;GSAN;Corretiva;Homologada;Aguardando Versão;Pronta para Homologação;2018-02-27 16:35:35;2018-02-27 14:30:37;2018-02-27 16:39:03;0
19640;17;GSAN;Corretiva;Homologada;Pronta para Homologação;Testes de Integração;2018-02-27 16:38:38;2018-02-27 14:30:37;2018-02-27 16:39:03;0
19640;17;GSAN;Corretiva;Homologada;Testes de Integração;Homologada;2018-02-27 16:39:03;2018-02-27 14:30:37;2018-02-27 16:39:03;0
19641;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-02-27 14:38:05;2018-02-27 14:37:52;2018-04-04 09:52:38;0
19641;17;GSAN;Atendimento;Homologada;Em análise;Aguardando Informação;2018-02-27 14:38:33;2018-02-27 14:37:52;2018-04-04 09:52:38;0
19641;17;GSAN;Atendimento;Homologada;Aguardando Informação;Informação retornada;2018-02-27 15:56:16;2018-02-27 14:37:52;2018-04-04 09:52:38;0
19641;17;GSAN;Atendimento;Homologada;Informação retornada;Em análise;2018-03-01 08:51:36;2018-02-27 14:37:52;2018-04-04 09:52:38;0
19641;17;GSAN;Atendimento;Homologada;Em análise;Analisada;2018-03-01 13:54:11;2018-02-27 14:37:52;2018-04-04 09:52:38;0
19641;17;GSAN;Atendimento;Homologada;Analisada;Iniciada;2018-03-08 15:17:19;2018-02-27 14:37:52;2018-04-04 09:52:38;0
19641;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-03-08 15:21:15;2018-02-27 14:37:52;2018-04-04 09:52:38;0
19641;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-04-04 09:52:38;2018-02-27 14:37:52;2018-04-04 09:52:38;0
19642;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-27 15:50:30;2018-02-27 14:39:03;2018-02-28 11:15:18;0
19642;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-28 11:14:39;2018-02-27 14:39:03;2018-02-28 11:15:18;0
19642;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-28 11:15:18;2018-02-27 14:39:03;2018-02-28 11:15:18;0
19643;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-27 15:55:15;2018-02-27 15:55:05;2018-02-27 16:05:00;0
19643;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-27 15:55:39;2018-02-27 15:55:05;2018-02-27 16:05:00;0
19643;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-27 16:05:00;2018-02-27 15:55:05;2018-02-27 16:05:00;0
19644;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-02-28 11:34:54;2018-02-27 16:33:36;2018-04-12 15:38:43;0
19644;17;GSAN;Atendimento;Concluída;Em análise;Aguardando Informação;2018-02-28 11:39:03;2018-02-27 16:33:36;2018-04-12 15:38:43;0
19644;17;GSAN;Atendimento;Concluída;Aguardando Informação;Informação retornada;2018-02-28 14:36:10;2018-02-27 16:33:36;2018-04-12 15:38:43;0
19644;17;GSAN;Atendimento;Concluída;Informação retornada;Em análise;2018-02-28 16:17:07;2018-02-27 16:33:36;2018-04-12 15:38:43;0
19644;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-02-28 16:17:39;2018-02-27 16:33:36;2018-04-12 15:38:43;0
19644;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-02-28 16:24:45;2018-02-27 16:33:36;2018-04-12 15:38:43;0
19644;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-04-12 15:38:43;2018-02-27 16:33:36;2018-04-12 15:38:43;0
19645;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-02-28 09:14:34;2018-02-28 09:12:57;2018-02-28 09:16:36;0
19645;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-02-28 09:15:05;2018-02-28 09:12:57;2018-02-28 09:16:36;0
19645;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-02-28 09:15:19;2018-02-28 09:12:57;2018-02-28 09:16:36;0
19645;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-02-28 09:16:36;2018-02-28 09:12:57;2018-02-28 09:16:36;0
19646;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-02-28 10:04:08;2018-02-28 09:27:39;2018-02-28 16:44:28;0
19646;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-02-28 14:54:21;2018-02-28 09:27:39;2018-02-28 16:44:28;0
19646;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-02-28 16:44:29;2018-02-28 09:27:39;2018-02-28 16:44:28;0
19647;3;Alpha;Atendimento;Concluída;Registrada;Em análise;2018-02-28 09:41:18;2018-02-28 09:40:57;2018-02-28 09:56:10;0
19647;3;Alpha;Atendimento;Concluída;Em análise;Iniciada;2018-02-28 09:41:33;2018-02-28 09:40:57;2018-02-28 09:56:10;0
19647;3;Alpha;Atendimento;Concluída;Iniciada;Concluída;2018-02-28 09:56:11;2018-02-28 09:40:57;2018-02-28 09:56:10;0
19648;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-03-07 16:41:15;2018-02-28 10:42:51;2018-03-12 11:51:55;0
